词语,舒适度,款式,尺码,正品,颜色,做工细节,物流服务,性价比,商品整体质量,售后服务,售前服务
皮面,0.000393,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000255,0.000292,0.000331
皮革,0.000233,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000322,0.000255,0.000292,0.000276
皮鞋,0.002663,0.000395,0.000319,0.000295,0.000410,0.000228,0.000298,0.000322,0.000255,0.000351,0.000331
皱折,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
皱纹,0.000204,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
皱褶,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
盆友,0.000204,0.000310,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000255,0.000292,0.000276
盒,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
盒子,0.000378,0.000339,0.000319,0.000324,0.000293,0.000274,0.000298,0.000293,0.000232,0.000292,0.000331
盖子,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
目的,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000322,0.000276
目的地,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
直筒,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
直观,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
直邮,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
相吻合,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
相片,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
相符合,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
盼星星,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
省,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
省钱,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
看吧,0.000233,0.000310,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
真,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
真值,0.000204,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
真假,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000255,0.000292,0.000276
真品,0.000306,0.000282,0.000290,0.000324,0.000322,0.000228,0.000271,0.000293,0.000232,0.000380,0.000331
真坑,0.000189,0.000310,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
真实性,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
真差,0.000204,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000255,0.000292,0.000276
真料,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
真是太,0.000262,0.000282,0.000290,0.000324,0.000293,0.000251,0.000271,0.000322,0.000232,0.000322,0.000276
真棒,0.000189,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000255,0.000292,0.000276
真毛,0.000160,0.000282,0.000319,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
真气,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
真皮,0.000466,0.000367,0.000319,0.000324,0.000293,0.014682,0.000325,0.000322,0.000579,0.000292,0.000414
真省,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
真系,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
真言,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
真话,0.000160,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000322,0.000232,0.000292,0.000276
真货,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000322,0.000276
真赞,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
眼光,0.000276,0.000310,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
眼扣,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
眼泪,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
眼球,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
眼睛,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
眼瞎,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
眼色,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
眼镜,0.000175,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
瞎子,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
知心朋友,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
知量,0.000146,0.000282,0.000290,0.000324,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
短信,0.000204,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000322,0.000276
短点,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000255,0.000292,0.000276
石头,0.000146,0.000282,0.000290,0.000295,0.000322,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
码,0.000713,0.000282,0.005108,0.000383,0.000322,0.000343,0.000325,0.000469,0.000301,0.000322,0.000386
码发,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
码号,0.000306,0.000282,0.000290,0.000295,0.000322,0.000228,0.000271,0.000322,0.000232,0.000292,0.000276
码嘛,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
码大味,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
码太,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
码头,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
码子,0.000349,0.000367,0.003425,0.000295,0.000293,0.000320,0.000325,0.000381,0.000556,0.000322,0.000276
码字,0.000233,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
码小,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
码才,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
码拍,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
码数,0.000655,0.000508,0.006008,0.000354,0.000380,0.000525,0.000406,0.000322,0.000348,0.000468,0.000359
码点,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
码送人,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
码选,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
码选鞋,0.000146,0.000310,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
码鞋,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
破洞,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
破皮,0.000233,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000322,0.000276
破鞋,0.000233,0.000310,0.000290,0.000324,0.000322,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
硅胶,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
硬,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000303
硬度,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
硬点,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
硬生生,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000255,0.000292,0.000276
硬衬,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000322,0.000276
硬踝,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
硬道理,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
硬面,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
碉堡,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
碎片,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
碧水,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000322,0.000232,0.000292,0.000276
碼,0.000160,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
碼子,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
碼數,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
磁,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
磁砖,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
磨,0.000189,0.000310,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
磨叽,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
磨合期,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
磨泡,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
磨皮,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
磨砂,0.000175,0.000282,0.000290,0.000295,0.000293,0.000274,0.000271,0.000293,0.000232,0.000292,0.000303
磨脚,0.004758,0.000282,0.000348,0.000324,0.000322,0.000343,0.000298,0.000352,0.000278,0.000351,0.000276
磨腿,0.000146,0.000282,0.000319,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
礼,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
礼品,0.000509,0.000282,0.000319,0.000324,0.000293,0.000228,0.000298,0.000352,0.000278,0.000351,0.000276
礼品袋,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
礼拜,0.000349,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000303
礼物,0.001120,0.000339,0.000290,0.000354,0.000293,0.000274,0.000325,0.000293,0.000301,0.000292,0.000496
礼貌,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000255,0.000292,0.000276
社体,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
祖宗,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
祝你们,0.000189,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
祝福,0.000146,0.000282,0.000319,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
祝贵,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
神,0.000146,0.000282,0.000290,0.000324,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
神准,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
神器,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000322,0.000232,0.000292,0.000276
神速,0.000276,0.000310,0.000290,0.000324,0.000293,0.000228,0.000271,0.000322,0.000232,0.000292,0.000276
神马,0.000146,0.000282,0.000290,0.000295,0.000322,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
祥云,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
祥和,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
票价,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000303
票子,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
票据,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000298,0.000293,0.000232,0.000292,0.000276
票票,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
祸害,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000298,0.000293,0.000232,0.000292,0.000276
福利,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
福建,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
福音,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
离家,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
离谱,0.000189,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
秀气,0.000189,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000255,0.000292,0.000276
种类,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000298,0.000293,0.000232,0.000292,0.000276
科学,0.000146,0.000310,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
秒杀,0.000146,0.000282,0.000319,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
秘密,0.000146,0.000310,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
稀饭,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
程序,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
程度,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
空,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
空余,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
空心,0.000204,0.000282,0.000290,0.000295,0.000293,0.000274,0.000271,0.000322,0.000232,0.000292,0.000276
空格,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000322,0.000276
空气,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
空气流通,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
空洞,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
空空,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
空调,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000298,0.000322,0.000232,0.000292,0.000276
空间,0.000160,0.000282,0.000319,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
穿孔,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
穿惯,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
穿码,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
穿者,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000303
穿著,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
穿衣,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
穿鞋,0.000335,0.000282,0.000319,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
窍门,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
窟窿,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
立体感,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000255,0.000292,0.000276
立场,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
立马,0.000306,0.000282,0.000290,0.000295,0.000322,0.000274,0.000271,0.000293,0.000278,0.000292,0.000276
童鞋,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
竹炭,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
笔,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
筒,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
答案,0.000146,0.000282,0.000290,0.000324,0.000293,0.000228,0.000271,0.000293,0.000255,0.000292,0.000276
策恩,0.000233,0.000282,0.000290,0.000324,0.000293,0.000251,0.000271,0.000322,0.000232,0.000292,0.000276
策恩鞋,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000322,0.000232,0.000292,0.000276
筱然,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
简单易行,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
米斯,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
类型,0.000262,0.000282,0.000290,0.000324,0.000293,0.000228,0.000298,0.000293,0.000232,0.000292,0.000276
粉,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
粉丝,0.000160,0.000310,0.000290,0.000295,0.000322,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
粉状,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
粒子,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
粒粒,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
粘,0.000146,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000322,0.000232,0.000292,0.000276
粘下,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
粘口,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
粘垫缝,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
粘带,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
粘性,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000322,0.000276
粘扣,0.000146,0.000282,0.000290,0.000324,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
粘扣带,0.000146,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000303
粘毛,0.000189,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
粘灰,0.000160,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000303
粘胶,0.000189,0.000282,0.000290,0.000295,0.000293,0.000251,0.000271,0.000293,0.000232,0.000292,0.000276
粘脚,0.000175,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
粘贴,0.000189,0.000282,0.000290,0.000295,0.000293,0.000228,0.000271,0.000293,0.000232,0.000292,0.000276
